invocations
2
6
0
0
0
0
0
0
0
2
6
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
2
0
0
0
0
0
12
0
0
0
0
0
0
0
0
0
0
0
0
18
18
18
18
18
14
0
0
0
0
0
0
0
0
0
0
4
0
0
0
0
0
0
4
0
0
0
0
0
0
0
0
0
0
0
0
22
6
0
0
0
0
0
2
2
0
0
0
0
0
0
2
0
0
0
2
0
0
0
0
0
2
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
4
2
4
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
0
2
2
2
2
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
2
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4
4
2
0
0
0
0
0
0
2
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
2
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
18
18
18
0
18
24
0
0
0
0
0
0
0
0
0
0
4
4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4
4
4
0
0
0
0
0
0
0
2
4
0
2
2
0
0
0
2
0
2
2
0
0
2
0
0
2
6
0
0
0
0
0
0
2
2
0
0
2
2
0
0
0
0
0
0
4
10
0
0
0
2
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
4
4
4
4
22
0
0
0
28
2
2
2
2
2
2
0
2
0
0
0
0
4
4
2
0
2
0
94
76
24
0
0
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
16
0
0
0
10
2
2
0
2
2
34
0
2
10
0
0
0
0
0
0
2
2
0
6
2
0
2
2
0
2
0
0
0
2
2
0
0
0
0
0
0
0
128
0
0
0
0
4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4
0
2
0
0
0
0
0
2
0
10
2
4
2
2
2
2
2
0
0
2
30
0
0
0
0
0
0
0
6
0
0
0
4
0
0
0
0
0
0
4
4
4
4
0
4
4
4
4
2
2
0
6
2
2
6
6
6
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
8
0
0
128
0
0
0
0
0
4
4
2
2
0
0
0
0
0
0
0
0
0
4
0
0
0
0
0
0
0
0
0
0
0
0
0
4
0
0
0
0
0
0
0
0
0
0
0
0
4
0
0
0
18
18
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
10
0
0
2
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
4
0
0
0
2
0
0
0
0
0
0
2
4
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
16
0
0
0
0
0
0
0
0
0
6
0
0
4
4
0
0
4
0
0
7
0
0
0
0
9
7
0
0
0
0
0
0
0
0
0
0
0
0
0
4
0
4
0
0
0
2
50
0
0
0
0
0
128
0
0
0
2
0
2
2
0
0
2
0
0
0
0
0
0
0
0
170
2
0
0
0
0
0
18
0
18
18
10
0
0
16
0
12
18
0
14
18
6
10
8
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
2
0
0
0
0
0
2
2
0
0
0
0
0
0
0
2
0
2
0
0
8
0
8
0
8
0
8
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
8
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4
