cacheHits
0
1
0
0
0
0
0
0
0
2
6
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
18
18
18
18
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
1
2
0
0
0
0
0
2
2
0
0
0
0
0
0
2
0
0
0
2
0
0
0
0
0
2
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
2
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
0
2
2
2
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
2
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
2
0
0
0
0
0
0
0
2
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
2
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
2
0
0
2
3
0
0
0
0
0
0
0
0
0
0
2
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
2
0
2
2
0
0
0
2
0
2
2
0
0
1
0
0
2
2
0
0
0
0
0
0
2
2
0
0
2
2
0
0
0
0
0
0
2
4
0
0
0
2
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
2
4
4
4
1
0
0
0
0
2
2
2
2
0
2
0
2
0
0
0
0
2
0
2
0
2
0
2
0
19
0
0
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
10
0
0
0
0
2
2
0
0
2
4
0
2
6
0
0
0
0
0
0
2
2
0
2
2
0
2
2
0
2
0
0
0
2
2
0
0
0
0
0
0
0
75
0
0
0
0
4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
2
0
0
0
0
0
2
0
5
2
0
0
2
2
2
0
0
0
2
8
0
0
0
0
0
0
0
6
0
0
0
4
0
0
0
0
0
0
4
4
4
4
0
4
4
4
4
2
2
0
5
2
2
6
6
6
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
128
0
0
0
0
0
4
3
2
2
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
4
0
0
0
0
0
0
0
0
0
0
0
0
4
0
0
0
0
18
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
8
0
0
2
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
4
0
0
0
2
0
0
0
0
0
0
2
3
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4
0
0
0
0
0
0
0
0
0
4
0
0
2
4
0
0
4
0
0
4
0
0
0
0
2
4
0
0
0
0
0
0
0
0
0
0
0
0
0
4
0
3
0
0
0
2
45
0
0
0
0
0
128
0
0
0
0
0
2
2
0
0
2
0
0
0
0
0
0
0
0
26
2
0
0
0
0
0
0
0
16
2
2
0
0
0
0
12
18
0
4
18
6
6
8
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
2
0
0
0
0
0
2
2
0
0
0
0
0
0
0
2
0
2
0
0
0
0
8
0
8
0
8
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4
