cacheHits
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
16
0
0
6
0
44
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
2
0
2
0
0
2
0
0
0
0
2
0
10
0
0
2
0
0
0
2
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
2
0
0
2
0
0
0
2
0
0
0
0
0
0
2
0
4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
2
0
0
0
0
0
0
0
0
0
2
2
0
0
0
0
2
2
0
0
0
0
0
0
3
0
0
0
0
0
0
0
4
0
0
0
0
75
0
2
0
0
0
0
0
2
2
0
0
0
4
0
2
0
0
0
0
0
0
0
0
4
0
0
0
0
0
2
0
0
2
0
0
0
0
0
0
0
0
2
0
0
0
0
0
2
0
0
8
2
0
2
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
4
0
0
12
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
2
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
2
0
2
0
0
0
0
4
0
0
0
0
0
0
8
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
2
2
0
0
0
0
0
0
6
0
2
0
0
0
0
0
0
0
0
2
0
0
0
0
0
10
0
2
0
0
2
3
0
2
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
2
0
2
0
0
0
0
0
0
0
0
0
0
0
2
0
8
0
2
0
0
2
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
2
4
0
4
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4
8
0
0
0
2
2
2
0
2
0
0
0
0
0
2
0
4
0
2
0
0
0
0
0
0
0
0
0
4
0
0
0
0
0
0
3
0
0
2
0
0
0
0
0
0
0
0
0
3
0
0
2
0
0
0
0
2
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
2
0
0
0
2
2
3
0
0
0
2
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
19
0
0
0
0
0
0
4
0
2
0
0
0
2
0
0
4
0
2
0
18
0
0
2
4
2
0
0
0
0
0
2
2
0
2
0
0
0
0
0
0
0
18
0
0
4
4
0
0
0
0
0
0
0
4
0
0
0
0
0
0
0
0
2
0
0
0
0
0
2
2
0
0
0
0
0
0
0
0
0
0
2
0
0
0
16
6
0
0
0
0
0
0
0
2
0
2
6
18
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
6
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
2
0
0
0
0
0
0
0
0
0
0
6
0
0
0
0
4
0
0
0
0
0
0
4
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
0
2
0
18
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
18
0
8
0
0
0
0
0
2
0
0
2
0
2
2
0
0
0
0
0
0
0
2
0
2
0
0
0
8
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
6
0
0
2
0
2
0
2
4
0
0
0
0
0
0
0
0
128
2
0
0
0
0
0
4
0
0
0
0
0
0
0
18
0
0
0
0
2
4
2
2
0
0
0
0
0
0
0
0
0
4
0
2
0
0
0
2
0
0
128
0
0
0
0
0
0
4
0
0
0
0
18
0
0
2
0
0
0
0
0
2
0
0
0
2
0
0
0
0
0
0
0
0
4
0
0
4
2
0
5
1
0
0
0
0
2
0
2
0
0
2
0
0
0
2
0
0
2
0
0
2
0
6
0
4
0
0
4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
