invocations
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
16
2
0
0
0
4
2
0
4
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
2
0
0
2
6
9
2
7
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
4
0
0
4
0
0
0
2
2
0
4
0
0
0
0
0
0
0
0
0
0
128
0
6
0
0
0
2
0
0
7
0
0
0
0
6
0
0
2
0
0
0
0
4
0
2
0
0
0
2
2
0
0
0
0
4
0
0
16
0
0
0
2
0
0
0
0
0
0
0
0
0
0
6
2
0
0
0
0
4
4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
18
0
0
0
0
0
0
0
0
0
2
0
2
2
0
0
2
0
4
0
2
2
0
0
0
0
0
0
18
0
0
6
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
2
0
4
2
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
4
0
4
0
0
0
0
0
0
0
0
0
2
0
0
18
0
0
2
0
128
0
0
0
0
0
0
0
0
0
0
0
0
4
4
0
0
2
6
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
2
0
94
10
18
0
2
0
0
0
0
0
0
2
0
0
2
0
0
0
4
4
0
0
0
0
0
0
28
0
0
2
0
0
0
0
0
0
0
0
0
0
0
8
2
4
0
0
0
2
0
0
0
0
0
4
0
0
14
4
0
4
0
2
0
0
2
0
0
8
0
0
14
0
0
0
0
18
0
10
2
0
0
0
0
0
0
0
0
0
0
10
0
0
0
0
0
0
0
4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
22
0
0
0
0
8
0
0
2
6
2
0
0
0
0
0
2
0
0
0
18
0
0
0
0
0
0
0
0
2
0
0
0
0
12
18
0
0
0
0
0
0
0
0
24
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
2
0
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
2
0
0
2
2
0
0
0
6
0
0
4
0
0
0
10
4
0
0
0
0
0
0
0
0
0
0
0
0
0
2
2
0
0
0
2
10
0
0
0
0
0
0
0
0
0
0
0
0
0
4
0
0
0
0
0
0
0
2
2
4
0
2
0
0
2
0
0
0
0
128
2
0
0
0
2
0
2
0
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
2
0
2
0
0
2
0
4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
8
0
4
4
0
0
0
0
0
0
18
0
0
0
0
0
2
0
0
0
6
4
0
0
0
0
4
0
0
0
0
0
170
18
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
22
0
10
18
0
0
0
0
4
0
0
0
6
0
2
2
4
0
4
18
0
0
0
0
0
0
2
34
2
0
0
0
0
0
2
0
0
0
0
0
0
0
0
2
8
0
76
0
4
0
0
0
0
2
8
0
0
0
2
2
0
0
0
4
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
2
2
0
0
0
0
0
0
0
0
0
0
0
18
0
0
0
0
0
0
0
6
0
2
10
0
0
2
2
0
0
18
0
0
0
6
0
0
18
18
0
0
0
0
0
0
2
0
0
50
0
0
16
4
0
0
2
0
0
0
0
2
2
2
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
8
0
4
0
0
0
0
0
0
2
0
0
0
0
0
0
4
0
0
0
0
4
2
0
0
2
0
0
2
0
0
0
0
4
0
4
0
0
0
0
0
12
0
0
0
0
0
0
0
2
0
0
0
0
0
0
24
0
2
4
0
0
0
0
0
30
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
4
0
0
2
0
0
2
0
0
0
18
0
0
0
0
0
0
0
0
0
0
0
0
0
